loan_id,borrower_name,payment_date,scheduled_payment_amount,actual_payment_amount,payment_type,payment_status,bank_reference_id,pool_id,remittance_id,remittance_date,remittance_amount,trust_account_id,match_type,variance,reconciliation_status,discrepancy_category,severity,recommended_action
LN-002112,Sean Morrow,2025-04-26,10499.78,5691.67,Fee,Posted,221B3014EF3A,POOL-B,,,,,UNMATCHED,5691.67,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002115,Samantha Hale,2025-10-21,32887.48,32887.48,Escrow,Posted,49862886548E,POOL-F,,,,,UNMATCHED,32887.48,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002116,Heather Guzman,2026-01-17,8029.16,8029.16,Interest,Pending,D07FD556FAAA,POOL-D,,,,,UNMATCHED,8029.16,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002118,Anthony May,2025-12-19,30957.25,30957.25,Principal,Pending,CEDADF6E9BEA,POOL-C,,,,,UNMATCHED,30957.25,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002119,Rachel Taylor,2025-08-12,4631.47,4631.47,Escrow,Posted,CF4119A7B295,POOL-D,,,,,UNMATCHED,4631.47,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002120,Mark Edwards,2025-08-26,44179.61,44179.61,Fee,Posted,4B9849D7F5DB,POOL-A,,,,,UNMATCHED,44179.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002122,Sandra Hines,2025-04-24,25507.74,25507.74,Principal,Posted,32A3161EE7E9,POOL-E,,,,,UNMATCHED,25507.74,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002124,John Moss,2026-02-16,21179.17,21179.17,Fee,Posted,113D9844E9FA,POOL-E,,,,,UNMATCHED,21179.17,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002125,Michael Serrano,2025-08-13,49213.46,49213.46,Principal,Posted,3A5D1539C8E9,POOL-A,,,,,UNMATCHED,49213.46,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002128,Courtney Vaughan,2026-01-17,8714.77,8714.77,Escrow,Posted,2AFE1E23CDB1,POOL-D,,,,,UNMATCHED,8714.77,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002129,Maria Sims,2025-10-19,44155.42,44155.42,Escrow,Posted,0C7F4FFAA677,POOL-E,REM-000682,2025-10-19,49419.72,TRU-008,EXACT,-5264.300000000003,PARTIAL,SHORT_PAY,High,Contact borrower for remaining balance
LN-002132,David Davis,2025-10-28,1124.07,1124.07,Fee,Posted,02371792A1C3,POOL-E,,,,,UNMATCHED,1124.07,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002137,Donna Snyder,2026-01-23,4430.63,4430.63,Fee,Reversed,3D67961D88CC,POOL-C,REM-000889,2026-01-26,4430.63,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002139,Diane Byrd Md,2025-08-02,9776.89,9776.89,Interest,Posted,FF96B5FF4A94,POOL-C,,,,,UNMATCHED,9776.89,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002143,Casey Morris,2026-02-21,35657.02,35657.02,Escrow,Reversed,C9268A4D5EAC,POOL-C,REM-000646,2026-02-21,35657.02,TRU-001,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-002145,Nancy Scott,2025-10-08,23822.81,23822.81,Interest,Pending,840D89DCBA23,POOL-E,,,,,UNMATCHED,23822.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002150,Elizabeth Foster,2025-03-30,41498.34,41498.34,Principal,Reversed,206CFACE777F,POOL-E,REM-001800,2025-04-01,41498.34,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002152,Debbie Gordon,2026-01-20,9101.2,9101.2,Escrow,Reversed,9252347878EF,POOL-A,REM-000906,2026-01-21,9101.2,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002154,Joseph Thomas,2025-10-25,41385.92,41385.92,Escrow,Posted,F3F814582470,POOL-B,,,,,UNMATCHED,41385.92,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002155,Andrew Anderson,2025-04-01,5481.56,5481.56,Interest,Posted,6201F280D7D6,POOL-F,,,,,UNMATCHED,5481.56,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002156,Sandy Adkins,2025-05-18,12373.77,12373.77,Fee,Posted,4C502FB503CE,POOL-E,,,,,UNMATCHED,12373.77,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002158,Pam Baker,2025-07-13,17723.1,17723.1,Interest,Posted,8703007E894D,POOL-E,,,,,UNMATCHED,17723.1,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002160,Pamela Hernandez Dvm,2025-09-18,37566.9,37566.9,Escrow,Posted,A478CCEB19D1,POOL-E,,,,,UNMATCHED,37566.9,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002161,Rebecca Brown,2025-09-16,32731.81,32731.81,Principal,Posted,9CBE64A89CE4,POOL-E,,,,,UNMATCHED,32731.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002162,David Johnson,2025-09-27,31235.96,31235.96,Principal,Reversed,0C94244064F1,POOL-D,REM-001042,2025-10-01,31235.96,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002163,Michael Graham,2025-12-30,17942.56,17942.56,Interest,Posted,192E544E9527,POOL-A,,,,,UNMATCHED,17942.56,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002164,Tammy Williams Md,2025-03-31,42151.65,42151.65,Escrow,Posted,D1A60673DBC0,POOL-E,,,,,UNMATCHED,42151.65,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002165,Karina Vasquez,2026-01-18,23828.71,23828.71,Fee,Posted,FCCE9132B2DC,POOL-B,,,,,UNMATCHED,23828.71,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002168,Jordan Nelson,2025-10-31,6750.1,6750.1,Fee,Posted,DF2D7DEA65D2,POOL-E,,,,,UNMATCHED,6750.1,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002169,Laurie Silva,2025-09-20,33970.79,33970.79,Principal,Pending,6269DE73C77F,POOL-E,,,,,UNMATCHED,33970.79,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002171,Billy Tate,2025-10-28,34473.2,34473.2,Fee,Posted,86925A7ACF64,POOL-F,,,,,UNMATCHED,34473.2,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002172,Stacy Johnson,2025-04-23,3947.24,3947.24,Escrow,Posted,8A7F542FDD27,POOL-E,,,,,UNMATCHED,3947.24,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002173,Melanie Long,2026-01-02,9156.63,9156.63,Fee,Posted,63C1CA1F3E6D,POOL-E,,,,,UNMATCHED,9156.63,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002175,Brad Rivas,2025-12-11,11745.39,11745.39,Interest,Posted,891123C569F1,POOL-A,,,,,UNMATCHED,11745.39,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002178,Tiffany Nguyen,2025-08-22,32322.65,32322.65,Principal,Reversed,32EBBA2A5801,POOL-B,,,,,UNMATCHED,32322.65,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002179,Morgan Bernard,2026-02-10,34860.45,34860.45,Principal,Posted,8941F0DF208E,POOL-E,,,,,UNMATCHED,34860.45,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002180,Christine Williams,2025-08-04,25876.41,25876.41,Interest,Posted,D8865E55FBF4,POOL-A,,,,,UNMATCHED,25876.41,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002182,Trevor James,2025-05-12,11025.9,11025.9,Fee,Posted,01D5AB6D9210,POOL-D,,,,,UNMATCHED,11025.9,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002183,Christopher Hanna,2025-03-28,2142.87,2142.87,Interest,Posted,A412DA8D7AA0,POOL-D,,,,,UNMATCHED,2142.87,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002184,Ann Phelps,2025-06-18,15545.35,15545.35,Escrow,Pending,638CA6BEBEE9,POOL-E,,,,,UNMATCHED,15545.35,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002185,Richard Mitchell,2025-11-25,32831.56,32831.56,Principal,Reversed,2B37347CCD80,POOL-E,,,,,UNMATCHED,32831.56,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002187,Jeffrey Drake Md,2025-09-29,43624.62,0.0,Principal,Posted,80CD1CA0E960,POOL-C,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002190,Karen Hart,2025-07-27,33416.75,33416.75,Principal,Posted,659DDCA8005F,POOL-D,,,,,UNMATCHED,33416.75,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002195,Mark Warren Iv,2026-01-22,5993.98,5993.98,Interest,Posted,FEBAFC59101E,POOL-B,,,,,UNMATCHED,5993.98,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002196,Terry Woods,2025-08-08,22629.25,22629.25,Principal,Posted,FFDBB05860C6,POOL-A,,,,,UNMATCHED,22629.25,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002205,Elizabeth Matthews,2025-10-28,37125.25,37125.25,Fee,Reversed,8FCBBA8F4E3B,POOL-C,REM-000921,2025-10-30,37125.25,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002209,Shelby Rodriguez,2026-02-19,14964.8,14964.8,Interest,Reversed,00118FA51D65,POOL-D,,,,,UNMATCHED,14964.8,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002211,John Holt,2026-03-13,37821.11,37821.11,Principal,Reversed,78DE4B121741,POOL-E,,,,,UNMATCHED,37821.11,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002212,Tracy Guzman,2025-04-17,40342.89,40342.89,Interest,Reversed,0AEB44266938,POOL-C,,,,,UNMATCHED,40342.89,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002214,Melissa Foster,2025-12-17,48159.11,48159.11,Fee,Pending,BF88ECD98D8D,POOL-A,,,,,UNMATCHED,48159.11,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002215,Calvin Smith,2025-08-10,36470.21,36470.21,Fee,Reversed,4B19A2E6B0D8,POOL-B,REM-000530,2025-08-10,36470.21,TRU-005,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-002216,Alan Waller,2025-08-15,15585.18,15585.18,Interest,Posted,9DD1646B9F04,POOL-B,,,,,UNMATCHED,15585.18,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002217,Christine Wong,2025-06-03,41555.04,41555.04,Fee,Posted,448FF9CD7B5D,POOL-E,,,,,UNMATCHED,41555.04,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002219,Cheryl Turner,2026-03-13,43701.32,43701.32,Principal,Posted,16F3F518A1FE,POOL-E,,,,,UNMATCHED,43701.32,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002222,Kaitlyn Heath,2025-06-12,27264.57,0.0,Escrow,Posted,D5336F2F1A97,POOL-B,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002223,Christina Hudson,2025-09-16,5278.46,5278.46,Principal,Posted,3BAEA71890AF,POOL-D,,,,,UNMATCHED,5278.46,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002224,Amber Smith,2025-11-30,12473.74,12473.74,Escrow,Posted,6425B92A1B84,POOL-A,,,,,UNMATCHED,12473.74,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002226,Nancy Larson,2025-05-16,23704.01,0.0,Fee,Posted,228E9CA1E6E8,POOL-F,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002227,Donna Freeman,2025-06-25,15412.63,15412.63,Interest,Posted,B1611F3C126B,POOL-F,,,,,UNMATCHED,15412.63,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002228,Mr. Logan Gregory,2025-05-25,30118.7,30118.7,Interest,Posted,CA85B7F402B8,POOL-F,,,,,UNMATCHED,30118.7,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002229,Katherine Klein,2025-07-14,15213.27,15213.27,Interest,Posted,2A519C54A3C8,POOL-C,,,,,UNMATCHED,15213.27,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002230,Jennifer Stewart,2025-11-22,15346.0,15346.0,Principal,Reversed,08D870E2A476,POOL-C,,,,,UNMATCHED,15346.0,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002231,Steven Butler,2025-03-28,37288.06,21653.53,Interest,Posted,1D46E495335B,POOL-A,,,,,UNMATCHED,21653.53,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002233,Michael Smith,2025-12-23,45193.3,45193.3,Fee,Reversed,4947B664EFB7,POOL-E,,,,,UNMATCHED,45193.3,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002234,Corey Cooper,2026-01-02,42687.06,42687.06,Escrow,Reversed,169E03A6003C,POOL-A,,,,,UNMATCHED,42687.06,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002237,Bonnie Carter,2025-12-22,44668.97,44668.97,Fee,Posted,6125B75013D8,POOL-C,,,,,UNMATCHED,44668.97,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002239,Morgan Flynn,2026-01-22,4408.97,4408.97,Interest,Posted,C9890C096492,POOL-D,,,,,UNMATCHED,4408.97,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002240,Sarah Howell,2025-04-28,12355.75,12355.75,Interest,Posted,4807EA066EB1,POOL-C,REM-000457,2025-04-30,10722.23,,FUZZY,1633.5200000000004,PARTIAL,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002241,Paul Estrada,2025-04-17,39831.62,39831.62,Escrow,Pending,99EF792BA2A0,POOL-D,,,,,UNMATCHED,39831.62,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002242,Curtis Obrien,2025-08-20,2216.18,0.0,Interest,Posted,AFB45F3D235A,POOL-E,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002243,Jason Chaney,2025-10-04,29348.94,37631.76,Principal,Posted,92AAF87E5A1C,POOL-A,,,,,UNMATCHED,37631.76,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002244,Daniel Williams,2025-11-15,49774.16,49774.16,Fee,Reversed,91345AB05F78,POOL-B,,,,,UNMATCHED,49774.16,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002245,Stanley Kelly,2025-12-09,42856.96,42856.96,Escrow,Posted,551A178CF707,POOL-B,,,,,UNMATCHED,42856.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002246,Ronald Kline,2025-10-11,26311.56,28695.72,Escrow,Reversed,556CBA202FA6,POOL-D,,,,,UNMATCHED,28695.72,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002247,Arthur Jordan,2025-10-10,3650.23,3650.23,Escrow,Reversed,236671BF7EC5,POOL-F,REM-001493,2025-10-10,3650.23,TRU-002,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-002248,Barbara Walker,2026-01-03,41652.99,31448.56,Escrow,Posted,2145426ED0FD,POOL-F,,,,,UNMATCHED,31448.56,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002250,Shawn Adams,2025-05-18,6189.18,6189.18,Principal,Posted,4C1ADD2DAEE6,POOL-C,,,,,UNMATCHED,6189.18,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002251,Michael Robertson,2025-08-24,5145.94,5145.94,Fee,Posted,4808505EB332,POOL-B,,,,,UNMATCHED,5145.94,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002252,Michelle House,2026-02-06,45526.53,45526.53,Escrow,Posted,6027C6D099E3,POOL-C,,,,,UNMATCHED,45526.53,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002253,Jim Skinner,2025-04-21,33625.41,33625.41,Fee,Posted,E6EC238D2F36,POOL-E,,,,,UNMATCHED,33625.41,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002254,Brian Bishop,2025-10-31,41549.7,41549.7,Interest,Reversed,3AA08C479687,POOL-B,REM-000052,2025-11-01,41549.7,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002255,Theresa Colon,2025-11-08,44009.46,44009.46,Escrow,Posted,280FC679A8DE,POOL-E,,,,,UNMATCHED,44009.46,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002257,Susan Moore,2025-12-04,26113.59,31839.22,Fee,Posted,26CBE9263C18,POOL-C,,,,,UNMATCHED,31839.22,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002259,Annette Holland,2025-05-19,16188.86,16188.86,Escrow,Reversed,8F411B868E8B,POOL-B,,,,,UNMATCHED,16188.86,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002260,Chad Allison,2025-12-22,22012.5,22012.5,Escrow,Posted,3E370177F53E,POOL-C,,,,,UNMATCHED,22012.5,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002261,Jason Mack,2026-02-05,38807.04,38807.04,Principal,Posted,E477ECF0591C,POOL-D,,,,,UNMATCHED,38807.04,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002262,Robert Peterson,2026-01-09,30295.21,30295.21,Principal,Posted,DED395FA6C05,POOL-A,,,,,UNMATCHED,30295.21,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002267,Jimmy Phelps,2025-04-12,29789.01,29789.01,Interest,Reversed,DCA8532D80FE,POOL-D,,,,,UNMATCHED,29789.01,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-002268,Heidi Johnson,2025-05-17,35280.37,0.0,Fee,Reversed,3CE47D8029C7,POOL-B,REM-000172,2025-05-21,0.0,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002269,Adam Drake,2025-12-05,12252.96,12252.96,Interest,Posted,A9B1E796055A,POOL-B,,,,,UNMATCHED,12252.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002270,Angela Edwards,2025-06-01,25862.01,25862.01,Fee,Pending,20DFE9CF7AB1,POOL-A,,,,,UNMATCHED,25862.01,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002275,Michael Spencer,2026-03-13,47551.29,47551.29,Interest,Posted,63778E108C44,POOL-A,,,,,UNMATCHED,47551.29,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002277,Douglas Rose,2025-09-08,37307.9,0.0,Escrow,Posted,8BF9E837864B,POOL-E,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002281,Jennifer Gonzalez,2025-07-21,13092.38,11203.47,Escrow,Reversed,A8DBF8685D00,POOL-F,REM-000716,2025-07-21,11203.47,TRU-001,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-002282,Andrew Cook,2025-06-23,18411.73,18411.73,Fee,Posted,5787E8CA079D,POOL-F,,,,,UNMATCHED,18411.73,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002283,Natalie Martinez,2026-02-03,23888.42,23888.42,Fee,Posted,CB1803EF0E9A,POOL-C,,,,,UNMATCHED,23888.42,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002284,Diane Davis Dds,2025-12-22,2759.61,2759.61,Interest,Pending,A0BD0336F9BA,POOL-F,,,,,UNMATCHED,2759.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002285,Nicole Moore,2025-08-02,7431.19,7431.19,Escrow,Posted,95689C3E698C,POOL-C,,,,,UNMATCHED,7431.19,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002286,Robert Vargas,2025-05-18,14202.31,14202.31,Fee,Posted,87D5A8F444D9,POOL-E,,,,,UNMATCHED,14202.31,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002288,Mrs. Amy Watson,2025-08-17,16901.68,16901.68,Escrow,Pending,10CB6EB4A87A,POOL-F,,,,,UNMATCHED,16901.68,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002289,Heather Williams,2026-01-23,24361.03,24361.03,Principal,Posted,71A95AAE9C4C,POOL-B,,,,,UNMATCHED,24361.03,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002290,Belinda Evans,2025-12-13,10206.84,10206.84,Interest,Pending,496A39205A59,POOL-E,,,,,UNMATCHED,10206.84,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002291,Jody Bird,2025-05-01,30733.61,0.0,Escrow,Posted,BB9979C2F2DB,POOL-C,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002293,Lori Ferguson,2026-02-06,10746.13,0.0,Interest,Pending,C3E2AB5E6AE7,POOL-A,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002294,Hayley Mitchell,2025-06-09,26070.35,26070.35,Interest,Posted,3F1B9A6531B9,POOL-D,,,,,UNMATCHED,26070.35,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002296,Kelly Wright,2026-01-06,879.37,879.37,Interest,Posted,59AE7C0EBC39,POOL-F,,,,,UNMATCHED,879.37,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002298,Brent Dawson,2025-06-10,2317.71,2317.71,Principal,Posted,C0BBE67F3685,POOL-C,,,,,UNMATCHED,2317.71,UNMATCHED,DUPLICATE,High,Review for potential double-posting; reverse if confirmed
LN-002299,Angela Brown,2026-02-15,5847.27,4241.36,Escrow,Posted,FF89EE59BCC8,POOL-C,,,,,UNMATCHED,4241.36,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002300,Karen Griffin,2026-01-28,17273.6,17273.6,Escrow,Posted,42C5925FB046,POOL-F,,,,,UNMATCHED,17273.6,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002301,Joseph Chapman,2026-01-18,40227.99,42779.41,Escrow,Reversed,FDC40191C8F4,POOL-F,REM-000302,2026-01-22,42779.41,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-002303,Mr. Jeremiah Galvan Md,2025-12-28,25877.05,25877.05,Fee,Posted,4FA12AA2594F,POOL-B,,,,,UNMATCHED,25877.05,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002304,Samantha Thomas,2025-04-05,15027.7,15027.7,Escrow,Posted,9F526266C6D0,POOL-E,,,,,UNMATCHED,15027.7,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002305,Michael Anderson,2025-03-29,46621.81,46621.81,Principal,Posted,EF8F1E06A86E,POOL-F,,,,,UNMATCHED,46621.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002308,Jaclyn Crane,2026-02-06,31044.79,31044.79,Fee,Posted,1B35EC5CA26D,POOL-C,,,,,UNMATCHED,31044.79,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-002309,Jennifer Martinez,2026-01-04,6135.0,6135.0,Fee,Pending,B3B653E1F598,POOL-D,,,,,UNMATCHED,6135.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
