loan_id,borrower_name,payment_date,scheduled_payment_amount,actual_payment_amount,payment_type,payment_status,bank_reference_id,pool_id
LN-002238,Toni Whitaker,2025-05-20,9673.84,9673.84,Interest,Posted,89950076B86A,POOL-F
LN-002239,Morgan Flynn,2026-01-22,4408.97,4408.97,Interest,Posted,C9890C096492,POOL-D
LN-002240,Sarah Howell,2025-04-28,12355.75,12355.75,Interest,Posted,4807EA066EB1,POOL-C
LN-002241,Paul Estrada,2025-04-17,39831.62,39831.62,Escrow,Pending,99EF792BA2A0,POOL-D
LN-002242,Curtis Obrien,2025-08-20,2216.18,0.0,Interest,Posted,AFB45F3D235A,POOL-E
LN-002243,Jason Chaney,2025-10-04,29348.94,37631.76,Principal,Posted,92AAF87E5A1C,POOL-A
LN-002244,Daniel Williams,2025-11-15,49774.16,49774.16,Fee,Reversed,91345AB05F78,POOL-B
LN-002245,Stanley Kelly,2025-12-09,42856.96,42856.96,Escrow,Posted,551A178CF707,POOL-B
LN-002246,Ronald Kline,2025-10-11,26311.56,28695.72,Escrow,Reversed,556CBA202FA6,POOL-D
LN-002247,Arthur Jordan,2025-10-10,3650.23,3650.23,Escrow,Reversed,236671BF7EC5,POOL-F
LN-002248,Barbara Walker,2026-01-03,41652.99,31448.56,Escrow,Posted,2145426ED0FD,POOL-F
LN-002249,Gerald Kelly,2025-04-21,30149.44,30149.44,Escrow,Posted,3E635180EAA6,POOL-D
LN-002250,Shawn Adams,2025-05-18,6189.18,6189.18,Principal,Posted,4C1ADD2DAEE6,POOL-C
LN-002251,Michael Robertson,2025-08-24,5145.94,5145.94,Fee,Posted,4808505EB332,POOL-B
LN-002252,Michelle House,2026-02-06,45526.53,45526.53,Escrow,Posted,6027C6D099E3,POOL-C
LN-002253,Jim Skinner,2025-04-21,33625.41,33625.41,Fee,Posted,E6EC238D2F36,POOL-E
LN-002254,Brian Bishop,2025-10-31,41549.7,41549.7,Interest,Reversed,3AA08C479687,POOL-B
LN-002255,Theresa Colon,2025-11-08,44009.46,44009.46,Escrow,Posted,280FC679A8DE,POOL-E
LN-002256,Brian Soto,2026-02-26,28802.73,28802.73,Escrow,Posted,234F2D1C220C,POOL-A
LN-002257,Susan Moore,2025-12-04,26113.59,31839.22,Fee,Posted,26CBE9263C18,POOL-C
LN-002258,Jeremy Hunter,2025-09-07,21806.16,21806.16,Escrow,Posted,16CA41BBE666,POOL-D
LN-002259,Annette Holland,2025-05-19,16188.86,16188.86,Escrow,Reversed,8F411B868E8B,POOL-B
LN-002260,Chad Allison,2025-12-22,22012.5,22012.5,Escrow,Posted,3E370177F53E,POOL-C
LN-002261,Jason Mack,2026-02-05,38807.04,38807.04,Principal,Posted,E477ECF0591C,POOL-D
LN-002262,Robert Peterson,2026-01-09,30295.21,30295.21,Principal,Posted,DED395FA6C05,POOL-A
LN-002263,Angela Watson,2025-06-16,44679.9,44679.9,Escrow,Posted,AD7C175DF1A6,POOL-B
LN-002264,Heather Ortega,2025-05-20,22447.31,22447.31,Principal,Posted,327E975597E2,POOL-E
LN-002265,Paul Fisher,2025-10-22,30550.93,30550.93,Interest,Posted,5A8E99C6812D,POOL-A
LN-002266,Robert Gutierrez,2025-11-27,31749.72,31749.72,Escrow,Posted,5B91FFBF8B56,POOL-F
LN-002267,Jimmy Phelps,2025-04-12,29789.01,29789.01,Interest,Reversed,DCA8532D80FE,POOL-D
LN-002268,Heidi Johnson,2025-05-17,35280.37,0.0,Fee,Reversed,3CE47D8029C7,POOL-B
LN-002269,Adam Drake,2025-12-05,12252.96,12252.96,Interest,Posted,A9B1E796055A,POOL-B
LN-002270,Angela Edwards,2025-06-01,25862.01,25862.01,Fee,Pending,20DFE9CF7AB1,POOL-A
LN-002271,Mrs. Amy Malone,2025-08-17,5659.13,6485.15,Escrow,Posted,03F747116D38,POOL-B
LN-002272,Margaret Orr,2025-06-07,19533.31,19533.31,Fee,Posted,9069AC9EC2BD,POOL-D
LN-002273,Mark Reeves,2025-06-05,24639.52,24639.52,Fee,Posted,64A3CD34DA56,POOL-A
LN-002274,Kelly Phillips,2025-08-27,32785.1,32785.1,Interest,Posted,89D8DB75F2A1,POOL-E
LN-002275,Michael Spencer,2026-03-13,47551.29,47551.29,Interest,Posted,63778E108C44,POOL-A
LN-002276,Patrick Blankenship,2025-07-08,30232.23,30232.23,Interest,Posted,10073E336E38,POOL-A
LN-002277,Douglas Rose,2025-09-08,37307.9,0.0,Escrow,Posted,8BF9E837864B,POOL-E
LN-002278,Melody Griffin,2025-12-05,25560.17,25560.17,Escrow,Pending,7E71BEACE4D8,POOL-F
LN-002279,Joshua Kramer,2025-08-07,31888.15,31888.15,Interest,Posted,C171AEA6FDC2,POOL-D
LN-002280,Melissa Barron,2025-04-24,4011.14,4011.14,Escrow,Posted,37491168E14B,POOL-F
LN-002281,Jennifer Gonzalez,2025-07-21,13092.38,11203.47,Escrow,Reversed,A8DBF8685D00,POOL-F
LN-002282,Andrew Cook,2025-06-23,18411.73,18411.73,Fee,Posted,5787E8CA079D,POOL-F
LN-002283,Natalie Martinez,2026-02-03,23888.42,23888.42,Fee,Posted,CB1803EF0E9A,POOL-C
LN-002284,Diane Davis Dds,2025-12-22,2759.61,2759.61,Interest,Pending,A0BD0336F9BA,POOL-F
LN-002285,Nicole Moore,2025-08-02,7431.19,7431.19,Escrow,Posted,95689C3E698C,POOL-C
LN-002286,Robert Vargas,2025-05-18,14202.31,14202.31,Fee,Posted,87D5A8F444D9,POOL-E
LN-002287,Raymond Barber,2026-01-29,48590.87,48590.87,Principal,Posted,46F43924E80C,POOL-D
LN-002288,Mrs. Amy Watson,2025-08-17,16901.68,16901.68,Escrow,Pending,10CB6EB4A87A,POOL-F
LN-002289,Heather Williams,2026-01-23,24361.03,24361.03,Principal,Posted,71A95AAE9C4C,POOL-B
LN-002290,Belinda Evans,2025-12-13,10206.84,10206.84,Interest,Pending,496A39205A59,POOL-E
LN-002291,Jody Bird,2025-05-01,30733.61,0.0,Escrow,Posted,BB9979C2F2DB,POOL-C
LN-002292,Virginia Cunningham,2025-11-27,14393.82,14393.82,Interest,Posted,0E9A0ED5F0BB,POOL-D
LN-002293,Lori Ferguson,2026-02-06,10746.13,0.0,Interest,Pending,C3E2AB5E6AE7,POOL-A
LN-002294,Hayley Mitchell,2025-06-09,26070.35,26070.35,Interest,Posted,3F1B9A6531B9,POOL-D
LN-002295,Michelle Chambers,2026-01-12,772.54,772.54,Interest,Posted,9186F561DC46,POOL-D
LN-002296,Kelly Wright,2026-01-06,879.37,879.37,Interest,Posted,59AE7C0EBC39,POOL-F
LN-002297,Kevin Carson,2025-06-01,11343.91,11343.91,Escrow,Pending,1A3949605D46,POOL-F
LN-002298,Brent Dawson,2025-06-10,2317.71,2317.71,Principal,Posted,C0BBE67F3685,POOL-C
LN-002299,Angela Brown,2026-02-15,5847.27,4241.36,Escrow,Posted,FF89EE59BCC8,POOL-C
LN-002300,Karen Griffin,2026-01-28,17273.6,17273.6,Escrow,Posted,42C5925FB046,POOL-F
LN-002301,Joseph Chapman,2026-01-18,40227.99,42779.41,Escrow,Reversed,FDC40191C8F4,POOL-F
LN-002302,Jennifer Baker,2025-09-03,28816.41,31929.62,Fee,Posted,12AB168B410A,POOL-B
LN-002303,Mr. Jeremiah Galvan Md,2025-12-28,25877.05,25877.05,Fee,Posted,4FA12AA2594F,POOL-B
LN-002304,Samantha Thomas,2025-04-05,15027.7,15027.7,Escrow,Posted,9F526266C6D0,POOL-E
LN-002305,Michael Anderson,2025-03-29,46621.81,46621.81,Principal,Posted,EF8F1E06A86E,POOL-F
LN-002306,Sharon Wilson,2025-04-25,20152.24,20152.24,Escrow,Posted,A467FFD28577,POOL-A
LN-002307,John Francis,2025-04-07,4811.09,3142.93,Interest,Posted,26DB53D8B941,POOL-B
LN-002308,Jaclyn Crane,2026-02-06,31044.79,31044.79,Fee,Posted,1B35EC5CA26D,POOL-C
LN-002309,Jennifer Martinez,2026-01-04,6135.0,6135.0,Fee,Pending,B3B653E1F598,POOL-D
LN-002310,Amanda Hernandez,2025-07-28,17588.55,17588.55,Escrow,Pending,E67C563A5720,POOL-E
LN-002311,William Turner,2026-02-11,25616.89,25616.89,Escrow,Posted,292D7AB65246,POOL-B
LN-002312,Dr. Charles Lawrence,2025-06-30,43774.01,43774.01,Principal,Pending,D3CDBB914064,POOL-D
LN-002313,Steven Small,2026-01-01,24930.56,0.0,Principal,Posted,E57CAEA665DC,POOL-D
LN-002314,Robert Burns,2025-10-14,35261.81,35261.81,Interest,Pending,D10242D5BB67,POOL-B
LN-002315,Gregory Harrell,2026-01-25,49644.43,49644.43,Escrow,Posted,0896DAF73FDD,POOL-A
LN-002316,Kenneth Knight,2026-02-05,7008.71,7008.71,Escrow,Posted,3D9DFE398F5B,POOL-A
LN-002317,Rachael Alvarez,2025-03-30,14099.21,14099.21,Escrow,Reversed,2BD0E7508AAD,POOL-E
LN-002318,Lisa Gill,2025-11-24,20031.52,20031.52,Fee,Pending,2D48939E5804,POOL-A
LN-002319,Julia Cole,2026-01-30,21380.49,21380.49,Interest,Posted,9F8C6F05E7FF,POOL-E
LN-002320,Sean Nguyen,2025-12-19,20845.54,20845.54,Principal,Posted,E08E3A69400A,POOL-C
LN-002321,Mary Ortiz,2025-08-10,45426.74,45426.74,Fee,Posted,C84094A33888,POOL-B
LN-002322,James Weaver,2026-02-06,35844.62,35844.62,Fee,Posted,4E695FD951D3,POOL-D
LN-002323,Stacy Fitzgerald,2025-08-16,30591.31,30591.31,Fee,Posted,AF8800F7A135,POOL-E
LN-002324,Sharon Mann,2025-11-17,15813.95,15813.95,Fee,Posted,C4854294DC6F,POOL-A
LN-002325,Rebecca Zimmerman,2025-07-18,41277.62,41277.62,Interest,Pending,7CF32B40C8B6,POOL-E
LN-002326,Becky Hansen,2026-02-28,47775.5,47775.5,Escrow,Posted,9873BEC48F2B,POOL-F
LN-002327,Luke Ray,2025-10-08,41149.31,41149.31,Principal,Posted,F4A71E9BEC68,POOL-E
LN-002328,Kelly Lopez,2025-08-14,577.47,577.47,Principal,Posted,1634BEC235EE,POOL-A
LN-002329,Steven Martinez,2025-11-02,32001.87,32001.87,Fee,Posted,089067689A96,POOL-F
LN-002330,Catherine Smith,2025-04-21,3031.2,3031.2,Fee,Posted,FF0BD28882BD,POOL-F
LN-002331,Danielle Thornton,2026-03-02,13251.56,13251.56,Interest,Posted,5CFA0DD72AD5,POOL-A
LN-002332,Jill Roman,2025-04-14,3446.47,3446.47,Fee,Pending,7B99D20E3D7D,POOL-F
LN-002333,Jennifer Williams,2025-06-03,30387.87,30387.87,Principal,Pending,3DBF279D8AF5,POOL-B
LN-002334,Allison Kim,2025-10-26,34486.2,34486.2,Principal,Posted,F8C4F2B8D9F6,POOL-D
LN-002335,Scott Stewart,2025-10-13,6167.14,6167.14,Escrow,Posted,328D33B6EB89,POOL-B
LN-002336,Brian Garcia,2025-11-17,19500.02,0.0,Escrow,Posted,6F3E116EF86F,POOL-B
LN-002337,Charles Scott,2025-11-07,23083.71,23083.71,Principal,Pending,0EC2BD3C646E,POOL-A
LN-002338,Eric Russell,2025-06-27,18768.12,18768.12,Principal,Pending,5169053C424B,POOL-A
LN-002339,Lucas Nguyen,2025-09-05,6490.74,8387.53,Interest,Posted,86B6A87F20C2,POOL-D
LN-002340,Anthony Price,2026-01-19,21237.92,21237.92,Interest,Posted,35A14B1CA285,POOL-E
LN-002341,Jason Nguyen,2025-05-27,37683.31,37683.31,Principal,Pending,2B8B5241905B,POOL-B
LN-002342,Ronald Martinez,2025-08-22,4014.88,4014.88,Fee,Posted,CFA102CD07F3,POOL-F
LN-002343,Paul Willis,2025-08-25,4468.91,4468.91,Escrow,Posted,138D6363710D,POOL-D
LN-002344,Paul Cruz Jr.,2025-09-07,18061.18,19098.01,Principal,Reversed,CD96A9E5C07B,POOL-B
LN-002345,John Russell,2025-10-05,47115.42,47115.42,Fee,Posted,400CA04EC6F2,POOL-E
LN-002346,Mr. David Mercado,2025-05-20,33594.35,33594.35,Principal,Posted,9B1567C29D95,POOL-F
LN-002347,Victor Leonard,2025-09-20,34094.16,34094.16,Escrow,Posted,51843BDD2A97,POOL-B
LN-002348,Justin Glover,2025-12-03,18415.04,22943.06,Escrow,Posted,310AFBA9F104,POOL-C
LN-002349,Jason Miller,2025-12-27,29886.21,29886.21,Interest,Posted,E97EDFED1922,POOL-D
LN-002350,Christina Faulkner,2025-05-08,1001.49,1174.4,Interest,Posted,1161FAEFDB6C,POOL-A
LN-002351,William Casey,2025-08-25,31986.75,31986.75,Interest,Posted,5FF46F6EFDF8,POOL-B
LN-002352,Jessica Buck,2025-07-16,45707.7,45707.7,Interest,Posted,5AF8FCB9FCDD,POOL-F
LN-002353,Aaron Marshall,2025-11-08,30822.39,30822.39,Escrow,Pending,EDED3062CA08,POOL-F
LN-002354,Donna Stanton,2025-05-16,43748.08,43748.08,Fee,Posted,40B5241C055C,POOL-D
LN-002355,Timothy Olson,2025-07-29,36336.67,36336.67,Fee,Posted,F764CA8C3AD4,POOL-D
LN-002356,Sara James,2025-10-31,6467.64,6467.64,Fee,Posted,4F9B88F036C4,POOL-F
LN-002357,Mark Richards,2025-07-19,45171.44,53675.39,Principal,Posted,F9B6837AC5C8,POOL-F
LN-002358,Amber Stevenson,2025-05-26,3788.97,3788.97,Interest,Posted,FA9CE06CF905,POOL-F
LN-002359,Elizabeth Foster,2025-05-03,26931.39,26931.39,Interest,Posted,C00F57A19B60,POOL-B
LN-002360,Charles Hawkins,2025-04-09,7535.79,7535.79,Escrow,Pending,6AC1FDB8B75D,POOL-F
LN-002361,Jeffrey Bishop,2025-08-10,1079.48,1079.48,Escrow,Posted,2105F5BC442D,POOL-A
LN-002362,Emily Fleming,2025-09-27,21390.7,21390.7,Principal,Reversed,245FD6D92100,POOL-F
LN-002363,Dean Mullins,2026-01-24,15104.52,17490.46,Principal,Reversed,D9173412D9E2,POOL-A
LN-002364,David Bird,2025-10-15,24557.02,24557.02,Fee,Posted,0ACC3233C8CC,POOL-B
LN-002365,Joe Greene,2025-07-20,29071.39,29071.39,Escrow,Posted,C66663C35DB7,POOL-D
LN-002366,Michael Lucas,2025-06-04,2665.08,2665.08,Interest,Reversed,7D9EE4C7475A,POOL-A
LN-002367,John Valenzuela,2025-08-29,6588.66,6588.66,Fee,Reversed,CEFB88F5D443,POOL-B
LN-002368,Jennifer Woodard,2026-01-04,28152.8,0.0,Interest,Posted,80B5C2D952E4,POOL-F
LN-002369,Pamela Medina,2025-08-22,17486.78,17486.78,Fee,Posted,E506E77A26C6,POOL-B
LN-002370,Mariah Jones,2025-06-20,36594.09,36594.09,Interest,Posted,72F1E7DF0D4E,POOL-F
LN-002371,Ronnie Powers,2025-06-04,32788.44,32788.44,Principal,Reversed,9C4B6B2D0AF5,POOL-B
LN-002372,Heather Hess,2025-11-25,42357.42,0.0,Fee,Posted,FFAA777635E5,POOL-D
LN-002373,Heather Thompson,2025-12-03,34778.39,34778.39,Interest,Posted,45ADA72F641A,POOL-A
LN-002374,Melissa Smith,2025-11-09,21781.59,21781.59,Interest,Pending,B46B86A1F58B,POOL-D
LN-002375,Timothy Wallace,2025-11-25,33811.85,33811.85,Escrow,Posted,4F206DF26D5F,POOL-C
LN-002376,Alejandro Campbell,2025-08-19,14131.37,14131.37,Fee,Posted,E25CA86CC523,POOL-F
LN-002377,Heather Davis,2025-11-24,15662.52,15662.52,Interest,Posted,184011405221,POOL-A
LN-002378,Elizabeth Robbins,2025-03-26,39554.77,39554.77,Escrow,Pending,2A2394466C36,POOL-D
LN-002379,Johnny Cox,2025-04-30,22597.77,22597.77,Interest,Posted,9586DFD6EDB5,POOL-A
LN-002380,Tanner Mann,2025-10-02,40019.83,40019.83,Fee,Posted,7FA01646AD56,POOL-C
LN-002381,Craig Nicholson,2025-11-28,41209.91,41209.91,Principal,Posted,AA4B62E73E6C,POOL-E
LN-002382,Sergio Carroll,2025-11-04,42949.34,42949.34,Fee,Posted,12D4CAB0975B,POOL-F
LN-002383,Juan Keller Md,2025-07-16,45873.44,45873.44,Fee,Posted,BB5A98A20571,POOL-F
LN-002384,Krystal Jones,2025-07-03,21833.77,21833.77,Interest,Posted,E3BCC7BF544C,POOL-B
LN-002385,Austin Green,2026-01-07,16283.91,0.0,Interest,Posted,74CE81F66990,POOL-F
LN-002386,Crystal Mills,2025-09-11,29318.84,29318.84,Fee,Pending,01F8C9BAA26D,POOL-F
LN-002387,Cheryl Gregory,2025-04-08,18873.03,18873.03,Escrow,Pending,5C3FADD4E831,POOL-D
LN-002388,Melissa Patel Md,2025-04-09,30253.17,30253.17,Escrow,Posted,9CE2AC9027E3,POOL-F
LN-002389,Jordan Pace,2025-08-06,35426.5,37956.79,Escrow,Posted,8F970CAD1E20,POOL-F
LN-002390,Terri Williams,2025-11-23,34576.05,34576.05,Interest,Posted,61A9380941C5,POOL-C
LN-002391,Jessica Carney,2026-01-14,19040.37,19040.37,Interest,Pending,2D7D730AC38F,POOL-C
LN-002392,Michael Owens,2026-02-12,8759.58,0.0,Fee,Posted,C93EEFEED807,POOL-A
LN-002393,Peter Stephenson,2026-02-22,21811.2,21811.2,Principal,Posted,2624BAC3C139,POOL-A
LN-002394,Donald Fisher,2025-11-10,7558.41,7558.41,Interest,Posted,8AEB5C9D1F29,POOL-F
LN-002395,Aaron Lee,2025-08-08,44559.8,44559.8,Fee,Posted,1489367BBFC3,POOL-F
LN-002396,Kenneth Johnson,2025-12-14,17620.93,22017.6,Fee,Posted,239274D99F8B,POOL-B
LN-002397,Vanessa Coleman,2025-03-19,8145.76,0.0,Principal,Posted,035FD77EEFF6,POOL-A
LN-002398,David Martin,2025-05-09,1759.66,1759.66,Escrow,Posted,F3F2BFEC5BA5,POOL-D
LN-002399,Mark Davis,2025-10-21,32468.21,17432.74,Fee,Posted,F981DD3E2823,POOL-F
LN-002400,Robert Watkins,2025-05-22,32026.66,32026.66,Fee,Posted,482D858F97A6,POOL-D
LN-002401,Felicia Wright,2025-07-28,17359.91,11648.5,Fee,Posted,7916EB350EAE,POOL-F
LN-002402,David Peterson,2025-09-18,4049.74,4049.74,Escrow,Posted,CCB3771F97EF,POOL-D
LN-002403,Gavin Bauer,2025-10-07,20776.63,0.0,Escrow,Posted,75412FC1883D,POOL-E
LN-002404,Patricia Harvey,2025-09-18,15905.27,15905.27,Principal,Posted,63F706D8F592,POOL-D
LN-002405,Lori Riley,2025-04-07,34017.47,34017.47,Interest,Posted,ADABC60889BE,POOL-A
LN-002406,Antonio Johnson,2025-10-06,30486.07,30486.07,Escrow,Posted,D13F0C4EB6F7,POOL-F
LN-002407,Ryan Brown,2025-04-10,18547.39,18547.39,Interest,Posted,A2611BBF0F8E,POOL-A
LN-002408,Thomas Ramos,2025-12-31,11285.68,11285.68,Interest,Posted,ABDCC5A6A5DE,POOL-D
LN-002409,Mark Jones,2025-12-27,49407.78,49407.78,Escrow,Posted,E19B6D5B816D,POOL-C
LN-002410,Kristin Phillips,2025-06-22,22973.08,22973.08,Fee,Pending,AEB479CFB438,POOL-C
LN-002411,Brendan Walton,2025-09-16,34569.57,34569.57,Principal,Posted,69C706166500,POOL-C
LN-002412,Kyle Keller,2025-12-23,7457.37,7457.37,Interest,Posted,3DE4AADA6F0E,POOL-F
LN-002413,James Pope,2025-08-09,24536.69,24536.69,Fee,Posted,52C7D5BEEAF3,POOL-B
LN-002414,Lisa Morgan,2025-04-21,1863.07,1863.07,Escrow,Posted,317DB4221337,POOL-E
LN-002415,Rachel Gibson,2025-09-28,25520.03,25520.03,Interest,Posted,4598D3E5294E,POOL-D
LN-002416,Corey Garcia,2025-11-28,48218.86,48218.86,Interest,Posted,9BF1232F2A36,POOL-B
LN-002417,Andrea Clarke,2025-10-31,19518.23,19518.23,Interest,Posted,7A90C16B086B,POOL-C
LN-002418,Kenneth Walsh,2025-12-21,2430.3,2430.3,Fee,Posted,292069843CEE,POOL-D
LN-002419,Jason Hardy,2025-08-05,2032.31,2032.31,Fee,Posted,CC561B25ED0B,POOL-B
LN-002420,David Robles,2026-01-28,19705.34,19705.34,Fee,Pending,536275132F4C,POOL-A
LN-002421,Eric Graham,2026-02-26,8421.23,8421.23,Interest,Reversed,FB90C0A26395,POOL-C
LN-002422,Nicole Collins,2026-01-21,1655.93,1655.93,Interest,Posted,487BCAA86761,POOL-B
LN-002423,Patricia Hernandez,2025-05-14,37932.57,37932.57,Principal,Posted,7624305CDCED,POOL-F
LN-002424,Grant Wood,2025-05-19,23196.89,23196.89,Principal,Posted,B44203485657,POOL-A
LN-002425,Kevin Gregory,2025-05-03,14817.62,12340.78,Fee,Posted,60F99CFDC2D2,POOL-C
LN-002426,Jonathon Conley,2025-10-02,45054.12,45054.12,Fee,Posted,7E82D7C2F7A8,POOL-E
LN-002427,Jennifer Gonzalez,2025-09-22,6248.88,6248.88,Escrow,Posted,1619FF106399,POOL-C
LN-002428,Terry Glover,2025-09-04,47817.98,47817.98,Fee,Posted,B870622F7311,POOL-F
LN-002429,Michael Neal,2025-12-25,16041.35,16041.35,Principal,Posted,0875D3320E0D,POOL-E
LN-002430,Ms. Erin Lane,2025-09-18,44475.98,44475.98,Principal,Posted,0E97A50BA84F,POOL-E
LN-002431,Lisa Barnes,2025-05-27,30345.67,30345.67,Principal,Posted,EAB771482DB5,POOL-E
LN-002432,Jesse Mccormick,2025-06-24,41422.01,41422.01,Interest,Pending,82C7267B3C18,POOL-D
LN-002433,Daniel Smith,2026-01-17,49208.65,49208.65,Interest,Posted,470D73CD7559,POOL-D
LN-002434,David Hanson,2025-11-30,14776.07,14776.07,Fee,Posted,8982DA4C8B07,POOL-E
LN-002435,Nicholas Cisneros,2025-10-06,48076.21,48076.21,Escrow,Posted,D0D1DDD901B6,POOL-A
LN-002436,Patrick Harris,2025-11-26,19779.35,19779.35,Escrow,Posted,B0ED5A4EAE05,POOL-E
LN-002437,William Cox,2025-04-04,19582.84,19582.84,Escrow,Posted,DA7424DE96F8,POOL-B
LN-002438,Alvin Wilson,2025-04-07,17349.16,17349.16,Interest,Posted,AB5E754EEAE3,POOL-E
LN-002439,Cory Willis,2025-04-03,27299.68,27299.68,Principal,Posted,7D84299DCE27,POOL-D
LN-002440,Amanda Johnson,2025-05-24,8130.18,8130.18,Principal,Posted,B24C8217B1B3,POOL-D
LN-002441,Christopher Mcclure,2025-09-01,27908.72,27908.72,Interest,Posted,8796507419E0,POOL-B
LN-002442,Gina Spencer,2025-11-12,27314.39,27314.39,Escrow,Posted,21B69C37B8FD,POOL-B
LN-002443,Alex Cameron,2025-12-05,38214.14,38214.14,Escrow,Posted,1BBD88618E4A,POOL-C
LN-002444,Alisha Byrd,2025-11-03,41765.67,41765.67,Fee,Posted,D55686AD73B1,POOL-A
LN-002445,Richard Rodriguez,2025-05-30,22301.85,22301.85,Fee,Posted,5A01FEE7BDA3,POOL-A
LN-002446,Elizabeth Allen,2026-01-19,15465.5,15465.5,Escrow,Posted,49FD2B94653D,POOL-A
LN-002447,Mary Pugh,2025-12-03,13337.08,13337.08,Interest,Reversed,337FA8D9D4CE,POOL-F
LN-002448,Yolanda Keith,2025-05-25,10133.88,10133.88,Escrow,Posted,4AFF32147D47,POOL-D
LN-002449,Ana Thomas,2025-08-29,3353.56,3353.56,Fee,Posted,3137E733D382,POOL-A
LN-002450,Rebecca Lee,2026-01-22,17451.17,17451.17,Escrow,Posted,C90DEA506C79,POOL-C
LN-002451,James Greene,2025-08-25,13877.26,13877.26,Interest,Reversed,E67598866833,POOL-C
LN-002452,Dana Williams,2025-06-06,48337.66,55113.39,Principal,Pending,986CF578BE5C,POOL-A
LN-002453,Chelsea Nichols,2025-10-02,28106.59,28106.59,Interest,Posted,E1B65ACADB4C,POOL-B
LN-002454,Erin Brown,2026-01-24,17690.21,17690.21,Interest,Posted,2363CED38745,POOL-C
LN-002455,Shelley York,2025-08-15,29233.15,29233.15,Fee,Posted,3832D36D3774,POOL-B
LN-002456,Stacey Clark,2026-01-12,7390.24,7390.24,Interest,Posted,353CBDBA5E06,POOL-D
LN-002457,John Alvarado,2025-09-03,22480.17,22480.17,Interest,Posted,CA397FFDCD1F,POOL-F
LN-002458,Jordan Potter,2025-11-29,31498.6,31498.6,Fee,Posted,5DDED60CFB2F,POOL-C
LN-002459,Katrina Jimenez,2025-11-30,24700.44,24700.44,Fee,Posted,49E388015B76,POOL-B
LN-002460,Frank Brooks,2025-12-12,20388.05,20388.05,Principal,Posted,C89558143A0C,POOL-A
LN-002461,Michelle Simpson,2025-11-20,49695.5,49695.5,Escrow,Pending,FD0B9B04E235,POOL-D
LN-002462,James Morse,2026-03-12,44075.58,44075.58,Interest,Posted,03C491C50DB4,POOL-E
LN-002463,Amanda Robinson,2025-12-28,31358.59,31358.59,Fee,Posted,BB6679FBB0F7,POOL-E
LN-002464,Scott Foster,2025-08-15,28684.18,28684.18,Principal,Posted,1201A2294AAD,POOL-A
LN-002465,Stephen Duncan,2025-11-13,31222.69,31222.69,Escrow,Pending,860EF0044B19,POOL-D
LN-002466,Jacqueline Pierce,2025-03-23,10464.95,10464.95,Fee,Pending,91402F0405DC,POOL-D
LN-002467,Bradley Wallace,2025-09-19,20059.32,20059.32,Escrow,Posted,6887F672C6DD,POOL-D
LN-002468,Kevin Marshall,2025-08-31,2453.25,2453.25,Escrow,Posted,6B1D57F9138B,POOL-D
LN-002469,Jessica Mcdonald,2026-02-22,24039.53,24039.53,Interest,Pending,3E272BD21338,POOL-E
LN-002470,Robert Stewart,2025-05-10,27379.72,27379.72,Interest,Posted,E2B1728637AA,POOL-B
LN-002471,Christopher Hall,2025-10-14,11773.61,11773.61,Fee,Posted,B6134CD857AC,POOL-D
LN-002472,Heather Miller,2026-01-07,48219.43,48219.43,Escrow,Pending,51EC5BEAA9FC,POOL-B
LN-002473,Kayla Schneider,2025-08-19,45518.0,45518.0,Fee,Posted,5C3470AB3A8D,POOL-D
LN-002474,Tammy Garcia,2026-03-02,36246.09,36246.09,Fee,Posted,8E96FCDD79BB,POOL-C
LN-002475,Andrew Gonzalez,2026-01-31,26902.64,26902.64,Escrow,Pending,A91A0299EA26,POOL-F
LN-002476,Gary Turner,2025-03-28,43563.47,43563.47,Fee,Posted,12AFECB0A729,POOL-C
LN-002477,Melinda Hill,2026-01-14,6967.29,3499.93,Escrow,Posted,B05CDEE3B185,POOL-F
LN-002478,Yolanda Murillo,2025-11-12,39630.23,39630.23,Escrow,Posted,C2C79A35BD35,POOL-C
LN-002479,Nancy Gaines,2025-07-28,6678.63,7755.12,Escrow,Posted,097B04AE1F5D,POOL-D
LN-002480,Elijah Short,2026-02-13,39813.43,42821.65,Escrow,Posted,56682496CFBC,POOL-B
LN-002481,Jennifer Sullivan,2026-01-05,14150.49,14150.49,Principal,Posted,2D73076C6D8E,POOL-F
LN-002482,Mary Kennedy,2026-01-04,43915.98,43915.98,Escrow,Posted,1F535EA1D066,POOL-E
LN-002483,Paige Hernandez,2025-07-09,47230.08,47230.08,Interest,Posted,B09EA5BBE5A5,POOL-A
LN-002484,Darrell Curry,2025-04-10,7865.4,7865.4,Interest,Posted,8A23FFB58B1B,POOL-F
LN-002485,Jose Hartman,2026-01-07,23402.44,23402.44,Interest,Posted,C966C95564E4,POOL-F
LN-002486,Miranda Murray,2025-11-15,49058.88,49058.88,Escrow,Reversed,17AFC11FC21D,POOL-E
LN-002487,Emily Lopez,2025-06-10,24428.67,24428.67,Interest,Posted,0DCD9038E89B,POOL-D
LN-002488,Melissa Clark,2025-12-08,43245.6,43245.6,Principal,Posted,40F919ED4223,POOL-C
LN-002489,Justin Brooks,2026-01-31,29642.21,29642.21,Fee,Posted,5611DA6C4F02,POOL-C
